Cohort_Position,Holdout_Position,True_Family,Predicted_Family,Prediction_Correct,Confidence,ATTACK_Candidate_Count,ATTACK_Candidate_IDs,Highest_Evidence_Level,High_Evidence_Feature_Count,Medium_Evidence_Feature_Count,Total_Positive_SHAP,ATTACK_Positive_SHAP,ATTACK_Normalized_SHAP_Support,Direct_Detection_Claim,Causal_Claim,ATTACK_Ground_Truth,Analyst_Validation_Required
1075,5415,Pysa,Pysa,True,0.8122366070747375,1,T1055,HIGH_CANDIDATE,2,0,3.062247447669506,1.0358945429325104,0.33827917587811784,False,False,False,True
1076,5397,Pysa,CWS,False,0.3275811970233917,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,2,2.0105661898851395,0.2752016633749008,0.13687769383539802,False,False,False,True
1077,5557,Pysa,Zeus,False,0.3835779130458832,1,T1620,MEDIUM_CANDIDATE,0,3,2.681412484496832,0.31334366649389267,0.11685768911182337,False,False,False,True
1078,8815,Pysa,Pysa,True,0.9277006387710571,2,T1055; T1620,HIGH_CANDIDATE,2,5,4.289567053318024,2.4504454433918,0.5712570553003374,False,False,False,True
1079,5363,Pysa,Scar,False,0.20624437928199768,2,T1014; T1620,MEDIUM_CANDIDATE,0,3,1.568959105759859,0.3443935252726078,0.21950446254991163,False,False,False,True
1080,5410,Pysa,Scar,False,0.15798987448215485,1,T1620,MEDIUM_CANDIDATE,0,2,1.8393080085515976,0.19771698862314224,0.10749531220648505,False,False,False,True
1081,5549,Pysa,Ako,False,0.3485073745250702,2,T1055; T1620,HIGH_CANDIDATE,2,3,2.5409820675849915,1.4196959808468819,0.5587194018241121,False,False,False,True
1082,5424,Pysa,Maze,False,0.36732926964759827,2,T1014; T1620,MEDIUM_CANDIDATE,0,7,2.584849938750267,1.9189486280083656,0.7423829906877094,False,False,False,True
1083,5530,Pysa,Ako,False,0.26125451922416687,1,T1620,MEDIUM_CANDIDATE,0,2,1.4189602211117744,0.14253871142864227,0.10045292976357101,False,False,False,True
1084,5535,Pysa,CWS,False,0.6339399814605713,2,T1014; T1620,MEDIUM_CANDIDATE,0,4,2.87827105820179,0.695550300180912,0.24165559327670116,False,False,False,True
1085,5446,Pysa,Pysa,True,0.17967134714126587,2,T1055; T1620,HIGH_CANDIDATE,1,2,1.666962631046772,0.42767854034900665,0.2565615643587914,False,False,False,True
1086,5523,Pysa,Pysa,True,0.532529890537262,2,T1014; T1620,MEDIUM_CANDIDATE,0,6,3.0637030079960823,1.2091851457953453,0.39468092783126957,False,False,False,True
1087,5545,Pysa,Zeus,False,0.28063127398490906,2,T1014; T1620,MEDIUM_CANDIDATE,0,6,1.7952166944742203,0.47038422524929047,0.2620208617138867,False,False,False,True
1088,5403,Pysa,Gator,False,0.15749035775661469,2,T1014; T1620,MEDIUM_CANDIDATE,0,3,1.6228154227137566,0.35612205415964127,0.21944704812092272,False,False,False,True
1089,5560,Pysa,CWS,False,0.332912415266037,1,T1620,MEDIUM_CANDIDATE,0,1,2.2304148077964783,0.08075815439224243,0.03620768392944219,False,False,False,True
1090,8813,Pysa,Conti,False,0.2019331455230713,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,2,1.5223694294691086,0.4550328925251961,0.29889781265765325,False,False,False,True
1091,5458,Pysa,Pysa,True,0.18319189548492432,1,T1620,MEDIUM_CANDIDATE,0,4,1.4962010234594345,0.4336320832371712,0.28982207366397245,False,False,False,True
1092,8821,Pysa,Emotet,False,0.17144568264484406,1,T1620,MEDIUM_CANDIDATE,0,2,1.5501019284129143,0.23439224436879158,0.15121085915219534,False,False,False,True
1093,5562,Pysa,Pysa,True,0.8549451231956482,2,T1055; T1620,HIGH_CANDIDATE,2,4,4.009749419987202,2.239705316722393,0.558564908210534,False,False,False,True
1094,5538,Pysa,CWS,False,0.382396936416626,2,T1014; T1055,HIGH_CANDIDATE,1,1,2.104460209608078,0.17430095374584198,0.08282454234585064,False,False,False,True
1095,5468,Pysa,Conti,False,0.2519817352294922,2,T1055; T1620,HIGH_CANDIDATE,1,5,2.038413632661104,1.0782499462366104,0.5289652350043297,False,False,False,True
1096,5392,Pysa,Pysa,True,0.7251242995262146,2,T1055; T1620,HIGH_CANDIDATE,2,4,3.1169848069548607,1.5982671231031418,0.5127606395568445,False,False,False,True
1097,8818,Pysa,Maze,False,0.2523534595966339,1,T1620,MEDIUM_CANDIDATE,0,4,1.6968826204538345,1.032517358660698,0.6084789520588932,False,False,False,True
1098,5420,Pysa,Emotet,False,0.45093289017677307,1,T1620,MEDIUM_CANDIDATE,0,1,2.88452086225152,0.06187548115849495,0.02145086969840734,False,False,False,True
1099,8783,Pysa,Shade,False,0.26539546251296997,2,T1055; T1620,HIGH_CANDIDATE,1,4,1.7519101463258266,0.3554873876273632,0.20291416678698107,False,False,False,True
1100,5533,Pysa,Conti,False,0.1877022087574005,2,T1014; T1055,HIGH_CANDIDATE,1,3,1.6347566321492195,0.6777405142784119,0.4145819022537834,False,False,False,True
1101,5540,Pysa,Zeus,False,0.3815605938434601,2,T1014; T1620,MEDIUM_CANDIDATE,0,4,2.377288084477186,0.38352081924676895,0.16132702710749208,False,False,False,True
1102,5524,Pysa,Pysa,True,0.6662931442260742,1,T1620,MEDIUM_CANDIDATE,0,4,3.863572273403406,0.8492466770112514,0.21980866848471126,False,False,False,True
1103,5539,Pysa,Pysa,True,0.3964911699295044,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,5,2.631398782134056,1.5562934130430222,0.5914319880397881,False,False,False,True
1104,5452,Pysa,Pysa,True,0.19364598393440247,1,T1620,MEDIUM_CANDIDATE,0,5,1.920641541481018,0.6908741965889931,0.3597101185556238,False,False,False,True
1105,5512,Pysa,Emotet,False,0.621396005153656,0,,CONTEXT_ONLY,0,0,3.5653433203697205,0.0,0.0,False,False,False,True
1106,5455,Pysa,Zeus,False,0.21109525859355927,1,T1620,MEDIUM_CANDIDATE,0,3,2.3009401112794876,0.32541901618242264,0.14142872062909378,False,False,False,True
1107,5431,Pysa,Pysa,True,0.22377543151378632,1,T1620,MEDIUM_CANDIDATE,0,3,2.0544429048895836,0.44083354622125626,0.21457571060849168,False,False,False,True
1108,5499,Pysa,Pysa,True,0.20963327586650848,1,T1620,MEDIUM_CANDIDATE,0,3,2.35096687823534,0.5172274336218834,0.22000626142811489,False,False,False,True
1109,5476,Pysa,Zeus,False,0.3140258491039276,2,T1055; T1620,HIGH_CANDIDATE,1,4,2.3014698326587677,0.7033036574721336,0.30558890996178895,False,False,False,True
1110,8773,Pysa,Conti,False,0.34144678711891174,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,2,2.0848085805773735,0.47568410634994507,0.22816680187406346,False,False,False,True
1111,5563,Pysa,Pysa,True,0.861038327217102,2,T1055; T1620,HIGH_CANDIDATE,1,4,3.978860780596733,2.0507770031690598,0.5154181350525898,False,False,False,True
1112,5439,Pysa,Emotet,False,0.4203709661960602,1,T1620,MEDIUM_CANDIDATE,0,1,3.1332569122314453,0.08521365374326706,0.02719651025443028,False,False,False,True
1113,5490,Pysa,Shade,False,0.2625819742679596,2,T1014; T1055,HIGH_CANDIDATE,1,2,1.8447452448308468,0.1940668411552906,0.10519980560951954,False,False,False,True
1114,5554,Pysa,Pysa,True,0.5666529536247253,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.9876114949584007,1.784987561404705,0.5974630785886567,False,False,False,True
1115,5510,Pysa,Pysa,True,0.5554001927375793,1,T1620,MEDIUM_CANDIDATE,0,3,3.663019023835659,0.6828404143452644,0.18641465138508656,False,False,False,True
1116,5457,Pysa,Ako,False,0.3947978615760803,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.507062379270792,1.4820300713181496,0.5911420806965382,False,False,False,True
1117,5378,Pysa,Shade,False,0.354895681142807,1,T1620,MEDIUM_CANDIDATE,0,1,2.4157710187137127,0.08100274205207825,0.033530802971222205,False,False,False,True
1118,5471,Pysa,Reconyc,False,0.22277559340000153,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.3559062406420708,1.3179372251033783,0.5594183683405806,False,False,False,True
1119,5464,Pysa,Ako,False,0.32955220341682434,2,T1055; T1620,HIGH_CANDIDATE,2,1,2.1098496355116367,0.8585020639002323,0.4069020130394488,False,False,False,True
1120,5385,Pysa,Zeus,False,0.15665411949157715,1,T1620,MEDIUM_CANDIDATE,0,2,1.787951622158289,0.18875523284077644,0.1055706600231859,False,False,False,True
1121,8778,Pysa,Pysa,True,0.5986573100090027,1,T1620,MEDIUM_CANDIDATE,0,4,3.260525979101658,0.577037937939167,0.17697694839350825,False,False,False,True
1122,8771,Pysa,Shade,False,0.38321948051452637,2,T1014; T1620,MEDIUM_CANDIDATE,0,4,2.023079976439476,0.3889650031924248,0.19226377984175622,False,False,False,True
1123,8810,Pysa,Emotet,False,0.7601325511932373,2,T1014; T1620,MEDIUM_CANDIDATE,0,2,3.8333341404795647,0.250627763569355,0.06538114194709896,False,False,False,True
1124,5550,Pysa,Ako,False,0.30243927240371704,2,T1055; T1620,HIGH_CANDIDATE,2,3,2.1169289648532867,1.3187881410121918,0.6229723164582379,False,False,False,True
1125,7796,Reconyc,180solutions,False,0.24941527843475342,1,T1055,HIGH_CANDIDATE,2,0,1.545475397258997,0.33873049169778824,0.21917559625895644,False,False,False,True
1126,7707,Reconyc,Reconyc,True,0.8266291618347168,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,5,4.179705247282982,1.8936996832489967,0.45307014997768,False,False,False,True
1127,7597,Reconyc,Ako,False,0.215844064950943,1,T1620,MEDIUM_CANDIDATE,0,3,1.298487987369299,0.22543636336922646,0.17361451593091312,False,False,False,True
1128,7659,Reconyc,Reconyc,True,0.3642183244228363,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,6,3.0626122653484344,1.777009978890419,0.5802268863728488,False,False,False,True
1129,7745,Reconyc,Reconyc,True,0.5851096510887146,2,T1055; T1620,HIGH_CANDIDATE,2,4,3.266970746219158,1.723735511302948,0.5276250218333955,False,False,False,True
1130,7656,Reconyc,Scar,False,0.11725154519081116,1,T1620,MEDIUM_CANDIDATE,0,3,1.9597644656896591,1.0104604214429855,0.5156029916520581,False,False,False,True
1131,7639,Reconyc,Reconyc,True,0.8822611570358276,2,T1055; T1620,HIGH_CANDIDATE,2,4,4.452823467552662,2.00007663667202,0.4491704311312597,False,False,False,True
1132,7697,Reconyc,Reconyc,True,0.7420926690101624,2,T1055; T1620,HIGH_CANDIDATE,2,4,4.029685154557228,1.802299365401268,0.4472556282376111,False,False,False,True
1133,7618,Reconyc,Reconyc,True,0.4837229251861572,2,T1055; T1620,HIGH_CANDIDATE,2,1,3.260524559766054,0.8058593794703484,0.2471563592602319,False,False,False,True
1134,7612,Reconyc,180solutions,False,0.23982737958431244,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,3,1.4467469602823257,0.18594999238848686,0.12852972737692817,False,False,False,True
1135,7678,Reconyc,180solutions,False,0.27839431166648865,2,T1055; T1620,HIGH_CANDIDATE,1,3,1.6736239716410637,0.36619048565626144,0.21880093250408883,False,False,False,True
1136,7692,Reconyc,Reconyc,True,0.7617296576499939,2,T1055; T1620,HIGH_CANDIDATE,2,4,3.77774141728878,2.026883155107498,0.5365330580413725,False,False,False,True
1137,7617,Reconyc,Reconyc,True,0.39793214201927185,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.7305344864726067,1.446791060268879,0.5298563586859841,False,False,False,True
1138,7821,Reconyc,Reconyc,True,0.7093563675880432,2,T1055; T1620,HIGH_CANDIDATE,2,4,3.7409300468862057,2.087202399969101,0.5579367627326796,False,False,False,True
1139,7725,Reconyc,Scar,False,0.27595996856689453,1,T1620,MEDIUM_CANDIDATE,0,5,1.9281239323318005,0.7618425637483597,0.39512115947184784,False,False,False,True
1140,7643,Reconyc,Reconyc,True,0.8110199570655823,2,T1055; T1620,HIGH_CANDIDATE,1,4,3.234599158167839,1.3791083842515945,0.426361449074499,False,False,False,True
1141,7783,Reconyc,180solutions,False,0.2794501781463623,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,4,1.6490510813891888,0.4041142798960209,0.24505867917420007,False,False,False,True
1142,7718,Reconyc,Refroso,False,0.6473411917686462,1,T1620,MEDIUM_CANDIDATE,0,4,3.771437671035528,0.7721919268369675,0.204747365379353,False,False,False,True
1143,7768,Reconyc,Reconyc,True,0.5140842795372009,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,6,3.0020696334540844,1.4585842601954937,0.4858595696587137,False,False,False,True
1144,7593,Reconyc,Reconyc,True,0.4344679117202759,2,T1055; T1620,HIGH_CANDIDATE,2,2,3.311486706137657,0.6851575374603271,0.20690330303619386,False,False,False,True
1145,7701,Reconyc,Refroso,False,0.501621425151825,2,T1055; T1620,HIGH_CANDIDATE,1,3,2.605654790997505,0.5334096550941467,0.2047123267967301,False,False,False,True
1146,7689,Reconyc,Reconyc,True,0.7881461977958679,2,T1055; T1620,HIGH_CANDIDATE,2,4,4.047984331846237,1.835184007883072,0.45335748793426445,False,False,False,True
1147,7592,Reconyc,Emotet,False,0.3234461545944214,1,T1620,MEDIUM_CANDIDATE,0,1,3.011400930583477,0.04985813796520233,0.016556459639381866,False,False,False,True
1148,7704,Reconyc,Reconyc,True,0.7468404173851013,2,T1055; T1620,HIGH_CANDIDATE,2,4,4.073369573801756,2.1042544692754745,0.5165881541437284,False,False,False,True
1149,7763,Reconyc,Scar,False,0.2053544521331787,2,T1055; T1620,HIGH_CANDIDATE,1,3,1.4836749248206615,0.36267177760601044,0.24444153603920227,False,False,False,True
1150,7825,Reconyc,Reconyc,True,0.9237692356109619,2,T1055; T1620,HIGH_CANDIDATE,2,3,5.33780825138092,1.6534705013036728,0.30976581087863375,False,False,False,True
1151,7652,Reconyc,Refroso,False,0.5205022692680359,1,T1620,MEDIUM_CANDIDATE,0,4,3.199084009975195,0.9660302549600601,0.30197089290179363,False,False,False,True
1152,7807,Reconyc,Reconyc,True,0.3740296959877014,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,5,2.8897709399461746,1.529989942908287,0.5294502487234455,False,False,False,True
1153,7625,Reconyc,Shade,False,0.24133606255054474,2,T1055; T1620,HIGH_CANDIDATE,1,3,2.4922566786408424,0.43464837223291397,0.174399521509137,False,False,False,True
1154,7609,Reconyc,Reconyc,True,0.9377642869949341,2,T1055; T1620,HIGH_CANDIDATE,2,4,5.197303622961044,1.379343569278717,0.2653959955668066,False,False,False,True
1155,7684,Reconyc,Reconyc,True,0.796787679195404,2,T1055; T1620,HIGH_CANDIDATE,2,4,4.151900935918093,1.827986255288124,0.4402769438630426,False,False,False,True
1156,7641,Reconyc,Reconyc,True,0.2498217672109604,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,3,1.6246020905673504,0.561850730329752,0.34583898025980014,False,False,False,True
1157,7818,Reconyc,Scar,False,0.2649126350879669,2,T1055; T1620,HIGH_CANDIDATE,1,5,2.026742599904537,0.8681743703782558,0.4283594623309088,False,False,False,True
1158,7616,Reconyc,Reconyc,True,0.26476964354515076,2,T1055; T1620,HIGH_CANDIDATE,2,3,2.338349636644125,0.7631637006998062,0.3263685159568601,False,False,False,True
1159,7634,Reconyc,Refroso,False,0.15664367377758026,1,T1620,MEDIUM_CANDIDATE,0,3,1.6966421715915203,0.6094757467508316,0.3592246832925992,False,False,False,True
1160,7646,Reconyc,Reconyc,True,0.4714645743370056,2,T1055; T1620,HIGH_CANDIDATE,2,3,2.9758853279054165,0.843518141657114,0.28345115779404917,False,False,False,True
1161,7790,Reconyc,Refroso,False,0.7235304713249207,2,T1014; T1620,MEDIUM_CANDIDATE,0,5,3.918731689453125,0.63685093075037,0.16251455348790292,False,False,False,True
1162,7587,Reconyc,Reconyc,True,0.39645180106163025,2,T1055; T1620,HIGH_CANDIDATE,1,5,2.7984968908131123,1.4875768907368183,0.5315628170323241,False,False,False,True
1163,7626,Reconyc,Transponder,False,0.15701013803482056,2,T1014; T1620,MEDIUM_CANDIDATE,0,4,2.2432932555675507,1.015783317387104,0.45280897397879977,False,False,False,True
1164,7759,Reconyc,Shade,False,0.13763900101184845,1,T1055,HIGH_CANDIDATE,1,0,1.5643807165324688,0.04556628316640854,0.029127361827502307,False,False,False,True
1165,7757,Reconyc,Reconyc,True,0.407967209815979,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.9387247934937477,1.1709172278642654,0.398443988513876,False,False,False,True
1166,7686,Reconyc,Reconyc,True,0.5547705888748169,2,T1055; T1620,HIGH_CANDIDATE,2,4,3.387865923345089,1.392666444182396,0.4110748405318573,False,False,False,True
1167,7621,Reconyc,Reconyc,True,0.39276525378227234,2,T1055; T1620,HIGH_CANDIDATE,2,3,2.797953523695469,0.7363807410001755,0.26318547994592195,False,False,False,True
1168,7779,Reconyc,Reconyc,True,0.5009945631027222,2,T1055; T1620,HIGH_CANDIDATE,2,3,3.397269520908594,0.8098633252084255,0.23838653960897072,False,False,False,True
1169,7739,Reconyc,Reconyc,True,0.5571329593658447,2,T1055; T1620,HIGH_CANDIDATE,2,4,3.371921218931675,1.894649624824524,0.5618902405509952,False,False,False,True
1170,7638,Reconyc,Reconyc,True,0.6855712532997131,2,T1055; T1620,HIGH_CANDIDATE,1,3,2.940599884837866,0.5748046413064003,0.19547189818994806,False,False,False,True
1171,7781,Reconyc,Reconyc,True,0.23131930828094482,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.1425697579979897,1.0573116168379784,0.4934782696764688,False,False,False,True
1172,7769,Reconyc,Scar,False,0.4914241433143616,2,T1055; T1620,HIGH_CANDIDATE,1,4,2.7528839968144894,1.1600713171064854,0.421402179840802,False,False,False,True
1173,7814,Reconyc,Maze,False,0.48990046977996826,1,T1620,MEDIUM_CANDIDATE,0,4,2.147124446928501,0.975291408598423,0.4542314303176951,False,False,False,True
1174,7795,Reconyc,180solutions,False,0.21833916008472443,2,T1055; T1620,HIGH_CANDIDATE,2,1,1.833370829001069,0.36221126839518547,0.19756574211041636,False,False,False,True
1175,7762,Reconyc,Reconyc,True,0.5254439115524292,2,T1055; T1620,HIGH_CANDIDATE,1,1,3.0939482860267162,0.4297035485506058,0.13888517480763585,False,False,False,True
1176,7784,Reconyc,Reconyc,True,0.2624824047088623,2,T1055; T1620,HIGH_CANDIDATE,2,1,2.79261552169919,0.5157968439161777,0.18470027109293471,False,False,False,True
1177,7749,Reconyc,Reconyc,True,0.17528408765792847,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.386290229856968,1.4266168773174286,0.5978387957457039,False,False,False,True
1178,7603,Reconyc,Conti,False,0.24273455142974854,2,T1055; T1620,HIGH_CANDIDATE,1,4,1.536465983837843,1.1424001604318619,0.7435245377696755,False,False,False,True
1179,7619,Reconyc,Reconyc,True,0.23954196274280548,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.351772114634514,1.2225373312830925,0.5198366472990882,False,False,False,True
1180,7737,Reconyc,Scar,False,0.3670395016670227,1,T1620,MEDIUM_CANDIDATE,0,2,2.424011692404747,0.4618770629167557,0.1905424236871355,False,False,False,True
1181,7685,Reconyc,Reconyc,True,0.40395811200141907,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.8883232288062572,1.1543632745742798,0.3996655440296333,False,False,False,True
1182,7599,Reconyc,Reconyc,True,0.9486665725708008,2,T1055; T1620,HIGH_CANDIDATE,2,4,5.272311478853226,1.366988405585289,0.2592768676638621,False,False,False,True
1183,7651,Reconyc,Refroso,False,0.6495134830474854,1,T1620,MEDIUM_CANDIDATE,0,4,3.849112469702959,0.8009475022554398,0.20808628185324238,False,False,False,True
1184,7754,Reconyc,Reconyc,True,0.49070483446121216,2,T1055; T1620,HIGH_CANDIDATE,2,1,3.272612124681473,0.8645996823906898,0.2641925316691303,False,False,False,True
1185,7640,Reconyc,Benign,False,0.32332643866539,0,,CONTEXT_ONLY,0,0,1.833050511777401,0.0,0.0,False,False,False,True
1186,7675,Reconyc,Reconyc,True,0.5910893082618713,2,T1055; T1620,HIGH_CANDIDATE,2,4,3.487040713429451,2.0149277597665787,0.5778331615133131,False,False,False,True
1187,7734,Reconyc,Reconyc,True,0.8857083916664124,2,T1055; T1620,HIGH_CANDIDATE,2,4,4.422850016504526,2.0078516602516174,0.45397236007529507,False,False,False,True
1188,7729,Reconyc,Conti,False,0.35055825114250183,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,3,2.2361379861831665,0.6907027214765549,0.3088819767582885,False,False,False,True
1189,7715,Reconyc,Reconyc,True,0.431310772895813,2,T1055; T1620,HIGH_CANDIDATE,1,4,2.614872921258211,1.3781401067972183,0.527039037191181,False,False,False,True
1190,7644,Reconyc,Scar,False,0.40266767144203186,2,T1014; T1620,MEDIUM_CANDIDATE,0,4,2.3562960028648376,0.4503912925720215,0.19114376632834992,False,False,False,True
1191,7660,Reconyc,Scar,False,0.3241294026374817,2,T1055; T1620,HIGH_CANDIDATE,1,5,2.180070199072361,1.005051527172327,0.46101796520129734,False,False,False,True
1192,7672,Reconyc,Reconyc,True,0.5036437511444092,2,T1055; T1620,HIGH_CANDIDATE,2,3,2.9755640737712383,0.865288008004427,0.29079797529204554,False,False,False,True
1193,7636,Reconyc,Reconyc,True,0.8861221075057983,2,T1055; T1620,HIGH_CANDIDATE,2,4,4.420461088418961,2.0013669282197952,0.45275071721887095,False,False,False,True
1194,7709,Reconyc,Reconyc,True,0.8611660599708557,2,T1055; T1620,HIGH_CANDIDATE,2,5,4.516178324818611,1.4263230860233307,0.3158252361703671,False,False,False,True
1195,7722,Reconyc,Zeus,False,0.3340544104576111,2,T1014; T1620,MEDIUM_CANDIDATE,0,2,2.655597686767578,0.12556082382798195,0.04728156845957188,False,False,False,True
1196,7735,Reconyc,Reconyc,True,0.7490724921226501,3,T1014; T1055; T1620,HIGH_CANDIDATE,2,5,3.7986855693161488,1.8784553669393063,0.49450140914860496,False,False,False,True
1197,7596,Reconyc,Reconyc,True,0.6461943984031677,2,T1055; T1620,HIGH_CANDIDATE,2,5,3.873613655567169,1.678839847445488,0.4334040502548968,False,False,False,True
1198,7679,Reconyc,Reconyc,True,0.7801833152770996,2,T1055; T1620,HIGH_CANDIDATE,1,3,3.9131240770220757,0.750037170946598,0.19167221794750333,False,False,False,True
1199,7782,Reconyc,Reconyc,True,0.25921830534935,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.1070157289505005,1.1560714840888977,0.5486771969494192,False,False,False,True
1200,7594,Reconyc,Pysa,False,0.24654842913150787,1,T1620,MEDIUM_CANDIDATE,0,4,2.4294820837676525,0.7334965839982033,0.3019147944736819,False,False,False,True
1201,7730,Reconyc,180solutions,False,0.27657777070999146,2,T1055; T1620,HIGH_CANDIDATE,1,3,1.568779680877924,0.3604155331850052,0.2297426066758518,False,False,False,True
1202,7751,Reconyc,Reconyc,True,0.6511384844779968,2,T1055; T1620,HIGH_CANDIDATE,2,4,3.6143402606248856,2.0018917620182037,0.5538747372036564,False,False,False,True
1203,7694,Reconyc,Reconyc,True,0.5719043612480164,2,T1055; T1620,HIGH_CANDIDATE,2,4,3.1877597868442535,1.7230856716632843,0.5405318426985573,False,False,False,True
1204,7673,Reconyc,Reconyc,True,0.3768976628780365,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.533849734812975,1.3628823980689049,0.537870253055673,False,False,False,True
1205,7632,Reconyc,Reconyc,True,0.5021235346794128,2,T1055; T1620,HIGH_CANDIDATE,2,1,3.3842664547264576,0.8779467083513737,0.25942009002430516,False,False,False,True
1206,7600,Reconyc,Reconyc,True,0.43266725540161133,2,T1055; T1620,HIGH_CANDIDATE,2,3,2.932998850941658,0.8484452068805695,0.28927566971537366,False,False,False,True
1207,7743,Reconyc,Reconyc,True,0.7470870018005371,2,T1055; T1620,HIGH_CANDIDATE,2,4,4.042632386088371,1.8046469241380692,0.44640391502038984,False,False,False,True
1208,7764,Reconyc,Reconyc,True,0.3796617090702057,2,T1055; T1620,HIGH_CANDIDATE,2,5,2.680781215429306,1.4557422921061516,0.5430291303622947,False,False,False,True
1209,7631,Reconyc,Reconyc,True,0.49993568658828735,2,T1055; T1620,HIGH_CANDIDATE,2,3,3.377696108072996,0.808316808193922,0.23931010438208827,False,False,False,True
1210,7683,Reconyc,Reconyc,True,0.23862296342849731,2,T1055; T1620,HIGH_CANDIDATE,1,3,1.8718446753919125,0.6099380999803543,0.3258486710990858,False,False,False,True
1211,7614,Reconyc,Reconyc,True,0.9445552825927734,2,T1055; T1620,HIGH_CANDIDATE,2,4,5.287938572466373,1.3891407400369644,0.2626998632832167,False,False,False,True
1212,7753,Reconyc,Reconyc,True,0.20818336308002472,2,T1055; T1620,HIGH_CANDIDATE,2,2,2.1966692842543125,0.5836295820772648,0.2656884157577618,False,False,False,True
1213,7615,Reconyc,Reconyc,True,0.487882524728775,2,T1055; T1620,HIGH_CANDIDATE,2,1,3.249730609357357,0.8013283610343933,0.24658301175089037,False,False,False,True
1214,7755,Reconyc,Reconyc,True,0.4390341639518738,2,T1055; T1620,HIGH_CANDIDATE,2,3,2.9698266871273518,0.8499602414667606,0.28619860046072537,False,False,False,True
1215,7665,Reconyc,Refroso,False,0.21165555715560913,1,T1620,MEDIUM_CANDIDATE,0,3,2.3199740573763847,0.5023587942123413,0.2165363843682155,False,False,False,True
1216,7772,Reconyc,Reconyc,True,0.5795100331306458,2,T1055; T1620,HIGH_CANDIDATE,2,4,3.439338941127062,1.4838565811514854,0.4314365657329573,False,False,False,True
1217,7602,Reconyc,Reconyc,True,0.9462761282920837,2,T1055; T1620,HIGH_CANDIDATE,2,3,5.545277886092663,1.6695847660303116,0.30108225418559525,False,False,False,True
1218,7604,Reconyc,Zeus,False,0.19233286380767822,2,T1014; T1620,MEDIUM_CANDIDATE,0,3,1.810372743755579,0.18656141683459282,0.10305138401916901,False,False,False,True
1219,7717,Reconyc,Refroso,False,0.6952601075172424,1,T1620,MEDIUM_CANDIDATE,0,2,4.208984326571226,0.2998792678117752,0.0712474185086991,False,False,False,True
1220,7746,Reconyc,Shade,False,0.2657797038555145,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,5,2.0296912603080273,0.6695800498127937,0.32989256194125693,False,False,False,True
1221,7809,Reconyc,Reconyc,True,0.2171827256679535,2,T1055; T1620,HIGH_CANDIDATE,1,4,2.752473071217537,1.2155588418245316,0.4416242449510461,False,False,False,True
1222,7817,Reconyc,Scar,False,0.22141942381858826,2,T1014; T1620,MEDIUM_CANDIDATE,0,6,1.604036845266819,0.7342661544680595,0.45776140157548567,False,False,False,True
1223,7766,Reconyc,Reconyc,True,0.3378288745880127,2,T1055; T1620,HIGH_CANDIDATE,1,5,2.7660758271813393,1.4296556487679482,0.5168533829474886,False,False,False,True
1224,7756,Reconyc,Reconyc,True,0.21761822700500488,2,T1055; T1620,HIGH_CANDIDATE,2,4,2.479705896228552,1.7709062099456787,0.7141597770280319,False,False,False,True
1225,7750,Reconyc,Gator,False,0.1849951148033142,1,T1620,MEDIUM_CANDIDATE,0,3,1.9397054500877857,0.2914515323936939,0.15025556193622266,False,False,False,True
1226,7794,Reconyc,Zeus,False,0.25620654225349426,2,T1014; T1620,MEDIUM_CANDIDATE,0,2,1.9686659909784794,0.13874375075101852,0.07047602355443708,False,False,False,True
1227,7820,Reconyc,Reconyc,True,0.5371237993240356,2,T1055; T1620,HIGH_CANDIDATE,2,4,3.4436541609466076,1.4419072903692722,0.41871431420770605,False,False,False,True
1228,7806,Reconyc,Reconyc,True,0.43957120180130005,3,T1014; T1055; T1620,HIGH_CANDIDATE,1,6,2.5237786024808884,1.2211672142148018,0.4838646357546528,False,False,False,True
1229,7813,Reconyc,Maze,False,0.25215429067611694,1,T1620,MEDIUM_CANDIDATE,0,2,1.8256140500307083,0.6294310390949249,0.3447777141528558,False,False,False,True
